layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0.029866332,0.00012818928,0.0006048435,-0.00038938283,-0.019856941,-0.0009638093,-0.00040361716,0.018657794,0.021533098,-0.021232914,0.0011167693,-0.00019053907,0.0148501275,0.0029681134,-2.4269819e-05,0.02515528,-1.456663e-05,-0.025974497,-0.0013768822,-0.0046459935,-0.0027434765,-0.002414257,0.00263741,0.00055422145,1.88905e-05,0.0044886684,0.010398936,0.00013611554,0.0012994785,0.00073379785,-0.0024358106,6.78426e-05,-1.4790595e-05,0.0005520675,0.00036803595,-4.1362644e-05,0.010776989,0.0015257585,0.010098904,-0.011357326
11,-0.0061110593,0.001474458,-0.005301124,0.0013919484,-0.0010309416,0.008430633,-0.00068296224,-0.0057884413,0.006291109,0.0056012166,0.00041833997,0.026733648,0.0035635144,-0.0024569882,-0.0011435046,0.00062885764,0.0036662268,0.0021141928,0.0036660016,0.008758869,0.004323763,0.008878401,0.0039391597,0.0014137453,0.0024536396,-0.00013821125,0.0006716168,0.00019943387,0.0005950944,0.00050174264,0.00048797845,0.03387578,0.0038116658,0.006681613,-0.00022332728,1.2408737e-05,-0.031850886,8.111477e-05,0.043080818,0.0057278345
12,0.03889039,0.012501405,0.002071258,-0.012248541,8.056663e-05,-0.005055164,0.00030529662,0.003633337,0.014032578,0.0020965084,-0.0012483054,0.0013354211,0.0034784114,-0.001760965,-0.0017594844,-0.00024571718,-0.005924848,-0.005556245,-0.00070941454,-0.0014898577,-0.006585095,0.007824505,-0.12065165,-0.008840953,0.00046365985,-4.298955e-05,0.00020333886,0.0068750954,-0.00077301695,-0.00038612843,0.00067866803,-0.0005037458,0.015290512,0.011207504,0.0034252224,0.0019057655,0.00079289556,0.023817806,-0.019221406,-0.0067996397
13,0.0028587687,-0.02953481,-0.0036402242,7.533245e-05,-0.0030377316,0.0016161364,0.0005537236,0.0050982325,0.002981435,-0.00021221935,0.006886329,0.0084228525,-0.05953419,-7.86376e-05,0.0011532117,0.0063791513,0.0050658025,0.00794579,0.0034613507,0.00049868226,0.0022456085,-0.0010389399,0.013094565,-0.0043643545,-0.008670559,0.0017659032,0.00818285,-0.011677458,0.0013416249,0.0010665453,-0.00030375898,0.01722931,-0.020728637,0.003500911,-0.00016483903,0.004590132,-0.0327455,-0.0042490275,-0.00018062949,-0.0076981257
14,0.0032751132,-0.0014158505,-0.00031028807,0.000479224,-0.008638707,-0.016889084,0.013729185,-0.0025079893,-0.0014008305,-0.0016094872,0.00014914185,5.2367748e-05,7.678032e-05,0.002324183,0.012657358,-0.0032063322,0.00014003963,0.001272254,-0.0013277594,-0.025861686,0.0036248672,0.003973056,0.0009005594,-0.03774171,-0.00039450108,0.005215475,-0.0008463341,0.0023362916,-0.00027273834,0.032764114,0.001100471,-0.0070405793,-0.0009596014,-0.0017954484,0.00369345,1.2198091e-06,0.0015087378,0.0002258815,0.0027193192,-0.021334104
15,0.0009489155,0.0033538523,0.00088848354,-0.0009299803,-0.0009809159,0.005722885,0.00011966586,0.0006061164,0.007452297,0.017092103,-0.0029352414,0.0038969754,-0.002688529,-0.0010583722,-0.0014605403,0.007621543,-0.011166117,-0.0012613976,-0.0034164751,0.00037662112,0.015472693,0.0072736833,0.0007652957,-0.0052833515,-0.008031786,-0.00034463644,-0.0054259086,-0.002958818,0.0016258996,-0.002364895,0.007187281,0.00013159703,0.0017370587,0.0019385022,-0.0052667498,-0.03768841,-0.0005330896,0.0010975519,-0.00032574474,0.018610472
16,0.0052118385,0.00583184,0.0006883615,0.014284943,-0.0049433215,0.0027366197,-0.021640658,-0.0013191962,-0.00333521,-0.0044793226,-0.0014326468,0.027002677,0.016556477,-0.0002691412,-0.014507511,0.0018726909,0.002253771,-0.00011932135,-0.0029957485,-0.004108538,0.021669015,-0.0008947289,0.0064771487,-0.004812934,-0.012894928,0.00078141945,-0.012548876,0.0008799395,-0.00023621858,0.022117293,0.0032211316,0.0007131068,0.0030317751,0.0012333154,0.004157854,0.0010885474,-0.008802379,-0.0034777855,-0.0063446225,0.0014046794
17,-0.002572068,0.03665849,0.011149905,-0.016388379,0.056325212,-0.016324425,0.0006458731,-0.01706904,0.031118779,0.0051104114,-0.00053223013,-0.00042301565,0.0030136132,-4.312014e-05,8.803606e-06,-0.0018979153,-0.0006870556,-0.0004224196,-0.0018878365,0.0034134544,-3.7909747e-05,0.004076575,0.017541312,0.008394161,-0.007149749,-0.0016953206,-0.01999518,-0.029526768,-0.0055840015,-0.0012107373,0.01806713,-0.010746999,-0.018016966,0.002157125,-0.0067097857,0.013260991,0.0071775056,0.0053286934,-0.016039323,0.013230166
18,0.004203543,0.0017000389,-0.00038905055,0.017216144,-0.001048925,-0.00034810306,-0.001562258,-0.008319773,0.0025085234,0.0074431,0.031709407,-0.0010650343,-0.01986381,0.0017320407,-0.0026311183,-0.0048181727,0.0090985345,-0.0059072734,-0.0021170462,0.024838232,0.0031049775,-0.0130643435,0.0035771907,0.007726872,-0.0016778463,0.0021781197,0.00039785684,0.0058449237,-0.022029143,-0.0070182187,-0.0033385349,-0.008922313,-0.0015762079,-0.0069390773,0.002896278,-0.0036453193,-0.0026025367,0.0028068256,-0.0012337804,0.0009998452
19,0.0056930673,0.0021157134,-0.020560313,-0.0012389922,-0.024991041,0.014129434,0.0025809703,-0.0141973635,-0.00078178046,0.0018795973,6.133437e-05,-2.7645156e-05,0.006456761,0.0057653617,-0.014192286,0.0147778485,-0.00036059855,0.004010782,-0.0102142235,-0.0020251824,-0.005583174,0.000696578,-0.007520401,-0.00018538327,-0.0010673094,-0.0017157925,0.0008880863,-0.007606125,-0.0026401507,0.056375932,-0.028060323,0.0005911302,-0.07582243,0.0023941302,-0.045383558,-0.016372036,-0.011077088,0.0033515177,0.05342187,-8.663922e-05
